author,text
a11aabeeceeae6b8cb5d12ea06b56554,And it doesn't get into DOM
edb259c0e0038f38bb200bc20c8cbf7e,it doesn't?
edb259c0e0038f38bb200bc20c8cbf7e,&lt;meta charset=utf-8&gt; can't go in XHTML
a480104b0e570389c6f4284a88c7cd9d,that I (personally) would like to see fixed.
a480104b0e570389c6f4284a88c7cd9d,not a high priority
a11aabeeceeae6b8cb5d12ea06b56554,"Oh, noscript does"
a11aabeeceeae6b8cb5d12ea06b56554,a480104b0e570389c6f4284a88c7cd9d: Should it have any meaning?
edb259c0e0038f38bb200bc20c8cbf7e,"a480104b0e570389c6f4284a88c7cd9d, as a talisman thing?"
a11aabeeceeae6b8cb5d12ea06b56554,Otherwise we end up having different rules to find character encoding in XML and XHTML
a480104b0e570389c6f4284a88c7cd9d,"basically, but the document would be non-conforming if meta-charset does not match the encoding an XML parser would associate with the document."
a480104b0e570389c6f4284a88c7cd9d,(my response was to edb259c0e0038f38bb200bc20c8cbf7e's question)
a11aabeeceeae6b8cb5d12ea06b56554,And would it do anything if it was different?
a480104b0e570389c6f4284a88c7cd9d,"nope, it would be ignored (which is pretty much what browsers today do with it)"
a11aabeeceeae6b8cb5d12ea06b56554,The only at all possible issue is authors thinking it does something
a480104b0e570389c6f4284a88c7cd9d,it would allow me to sent the exact same bytes on my weblog as text/html as application/xhtml+xml.
a11aabeeceeae6b8cb5d12ea06b56554,Can't you just use the charset parameter on the Content-Type header and not have meta@charset at all?
a480104b0e570389c6f4284a88c7cd9d,"the short answer is yes, but the long answer is that content-type is unreliable."
a11aabeeceeae6b8cb5d12ea06b56554,How so? When is it ignored except when it looks like a feed?
a480104b0e570389c6f4284a88c7cd9d,by &quot;helpful&quot; caches which are buggy.
a11aabeeceeae6b8cb5d12ea06b56554,Ah
a480104b0e570389c6f4284a88c7cd9d,"Periodically, I have people complain about my weblog, and it turns out that they are viewing a cached xhtml page served to them as text/html."
a480104b0e570389c6f4284a88c7cd9d,"As opera and firefox move towards the parsing that html5 defines (and is implemented by webkit), my pages look reasonably fine when served as text/html (minus, for the moment, the display of svg)."
a480104b0e570389c6f4284a88c7cd9d,And I actually have versions of my page that deal with browsers (including IE8) that don't yet support html5's parsing rules.
edb259c0e0038f38bb200bc20c8cbf7e,"a480104b0e570389c6f4284a88c7cd9d, in the comment on your own blog the &amp; got eaten"
a480104b0e570389c6f4284a88c7cd9d,fixed.  Thanks!
0c613432f4687d9dae0e13d1af514eb8,a480104b0e570389c6f4284a88c7cd9d: &quot;turns out that they are viewing a cached xhtml page&quot; ... cached by what?
0c613432f4687d9dae0e13d1af514eb8,"is considering creating a bliki serving HTML5 to supporting browsers only, so is interested in the practical problems involved."
a480104b0e570389c6f4284a88c7cd9d,intermediaries between the client and the server.  Could be an ISP.  Could be something your employer provides.
0c613432f4687d9dae0e13d1af514eb8,I see.
a480104b0e570389c6f4284a88c7cd9d,example: http://intertwingly.net/blog/2008/10/16/Popping-Pie-Partial#c1224229904
0c613432f4687d9dae0e13d1af514eb8,hmm
ab7faae5d7b250ea8606486575f8f79c,"Is there any way to use &lt;pre&gt; or &lt;textarea&gt; with arbitrary element contents, such that the same bytes will work the same in text/html as in application/xhtml+xml?"
ab7faae5d7b250ea8606486575f8f79c,(what with the leading-newline-stripping behaviour in the text/html parser)
42e76c77af424a4350ab0e3e3f6f2ce9,"othermaciej, I wrote about allowing other doctypes here (specifically, W3C ones which trigger standards mode): http://lists.w3.org/Archives/Public/public-html/2007Jun/0318.html"
a480104b0e570389c6f4284a88c7cd9d,"Phillip`: In general, no.  But a lot of content doesn't pose a problem."
a480104b0e570389c6f4284a88c7cd9d,"For example, my code samples don't typically start with a newline."
a480104b0e570389c6f4284a88c7cd9d,It actually is legal to put the text on the same line as the &lt;pre&gt; in html :-)
ef9aaa60fbaabf054ac5794b565f0abb,hey-o
ddd83f159f3e5bb134e175cad935c1db,BOOBIES!!!!
ddd83f159f3e5bb134e175cad935c1db,papa burgandy!
ef9aaa60fbaabf054ac5794b565f0abb,sweet
ef9aaa60fbaabf054ac5794b565f0abb,i like you
ddd83f159f3e5bb134e175cad935c1db,I like you too
ef9aaa60fbaabf054ac5794b565f0abb,you living the good life?
ddd83f159f3e5bb134e175cad935c1db,so far
ddd83f159f3e5bb134e175cad935c1db,kickin it in mah dorm room
ddd83f159f3e5bb134e175cad935c1db,you?
ef9aaa60fbaabf054ac5794b565f0abb,that&apos;s great
ef9aaa60fbaabf054ac5794b565f0abb,my apartment
ef9aaa60fbaabf054ac5794b565f0abb,finally got out of the dorms last year
ef9aaa60fbaabf054ac5794b565f0abb,there not too bad but i like having a bathroom
ddd83f159f3e5bb134e175cad935c1db,yeah I got a house for next year
ddd83f159f3e5bb134e175cad935c1db,yeah fo sho
ef9aaa60fbaabf054ac5794b565f0abb,so what&apos;s the latest?
ddd83f159f3e5bb134e175cad935c1db,not much
ddd83f159f3e5bb134e175cad935c1db,I&apos;m assuming by the way you talk that you are a man
ef9aaa60fbaabf054ac5794b565f0abb,"yeah i&apos;m winding down from a night of jello shots and karaoke, still a bit hyped up"
ef9aaa60fbaabf054ac5794b565f0abb,eh no
ef9aaa60fbaabf054ac5794b565f0abb,but i get the feeling that i talk like a dude
ddd83f159f3e5bb134e175cad935c1db,"hmmm that&apos;s a good thing, I like women, but girls who are over the top girly piss me off"
ddd83f159f3e5bb134e175cad935c1db,so jello shots and karaoke
ddd83f159f3e5bb134e175cad935c1db,I&apos;m assuming you&apos;re drunk?
ef9aaa60fbaabf054ac5794b565f0abb,yep
ddd83f159f3e5bb134e175cad935c1db,that&apos;s the spirit
ef9aaa60fbaabf054ac5794b565f0abb,yeah i got a keep myself somehow...
ddd83f159f3e5bb134e175cad935c1db,hells yeah
ef9aaa60fbaabf054ac5794b565f0abb,no friday night fun for you?
ddd83f159f3e5bb134e175cad935c1db,no
ddd83f159f3e5bb134e175cad935c1db,I&apos;m a singer
ddd83f159f3e5bb134e175cad935c1db,I&apos;ve got an early performance tomorrow
ef9aaa60fbaabf054ac5794b565f0abb,aw that&apos;s terrible
ddd83f159f3e5bb134e175cad935c1db,can&apos;t kill the chords
ef9aaa60fbaabf054ac5794b565f0abb,alright understandable
ddd83f159f3e5bb134e175cad935c1db,"yeah, alcohol has a way of drying those things out"
ef9aaa60fbaabf054ac5794b565f0abb,yeah it may be a little lame but i came home and had tea
ddd83f159f3e5bb134e175cad935c1db,nope
ddd83f159f3e5bb134e175cad935c1db,I love tea
ddd83f159f3e5bb134e175cad935c1db,and I think it&apos;s a pretty good hangover remedy
ef9aaa60fbaabf054ac5794b565f0abb,"so if you&apos;re in school, i assume you&apos;re looking forward to the summer?"
ddd83f159f3e5bb134e175cad935c1db,kind of
ddd83f159f3e5bb134e175cad935c1db,I turn 21 soom
ddd83f159f3e5bb134e175cad935c1db,soon
ddd83f159f3e5bb134e175cad935c1db,so that&apos;ll be fun
ef9aaa60fbaabf054ac5794b565f0abb,oh that&apos;s the spot right there
ddd83f159f3e5bb134e175cad935c1db,"but I like college, I like being with all my peeps"
ef9aaa60fbaabf054ac5794b565f0abb,"for real.  i&apos;m graduating soon, and so many of my friends aren&apos;t."
ef9aaa60fbaabf054ac5794b565f0abb,it&apos;s gonna be a bit sad in a few weeks
ef9aaa60fbaabf054ac5794b565f0abb,that is aren&apos;t yet
ddd83f159f3e5bb134e175cad935c1db,yeah
ddd83f159f3e5bb134e175cad935c1db,where you go to school
ef9aaa60fbaabf054ac5794b565f0abb,grinnell
ddd83f159f3e5bb134e175cad935c1db,sorry I have no clue where that is
ef9aaa60fbaabf054ac5794b565f0abb,eh no worries
ef9aaa60fbaabf054ac5794b565f0abb,small town iowa
ddd83f159f3e5bb134e175cad935c1db,oh shit
ddd83f159f3e5bb134e175cad935c1db,you&apos;re probably bored as fuuuuuck
ef9aaa60fbaabf054ac5794b565f0abb,well that&apos;s why i hit up the bars on the weekends
ef9aaa60fbaabf054ac5794b565f0abb,it&apos;s not too bad though
ef9aaa60fbaabf054ac5794b565f0abb,there&apos;s a farmers market in the fall and there are all these quaint town fairs and parades
ef9aaa60fbaabf054ac5794b565f0abb,it&apos;s cute
ddd83f159f3e5bb134e175cad935c1db,haha
ddd83f159f3e5bb134e175cad935c1db,you&apos;re cute
ddd83f159f3e5bb134e175cad935c1db,I bet you&apos;re real cute
ef9aaa60fbaabf054ac5794b565f0abb,oh definitely
ddd83f159f3e5bb134e175cad935c1db,"by the way, my name&apos;s Justin"
ddd83f159f3e5bb134e175cad935c1db,and I&apos;m from Washington state
ef9aaa60fbaabf054ac5794b565f0abb,"man that&apos;s awesome. i&apos;ve never been to washington, but i really want to go"
ef9aaa60fbaabf054ac5794b565f0abb,i have a thing for mountains
ddd83f159f3e5bb134e175cad935c1db,your best bet is colorado
ef9aaa60fbaabf054ac5794b565f0abb,"yeah, colorado is nice, but my grandparents live in wyoming so i know the big horns the best"
ddd83f159f3e5bb134e175cad935c1db,ah
ddd83f159f3e5bb134e175cad935c1db,well come to Washington I&apos;m sure we&apos;ll find something to do ;)
ef9aaa60fbaabf054ac5794b565f0abb,for sure.  i certainly don&apos;t have anything better to do
ef9aaa60fbaabf054ac5794b565f0abb,just plan on roaming for a while
ddd83f159f3e5bb134e175cad935c1db,yeah? no major or anything?
ef9aaa60fbaabf054ac5794b565f0abb,"i do have a friend who just got a job in dc, half thinking of following her out there but i don&apos;t know about the east coast"
ddd83f159f3e5bb134e175cad935c1db,nah
ddd83f159f3e5bb134e175cad935c1db,West Coast is where its at
ef9aaa60fbaabf054ac5794b565f0abb,i&apos;d imagine.  but i&apos;m pure mid-west
ddd83f159f3e5bb134e175cad935c1db,yeah that&apos;s fine
ddd83f159f3e5bb134e175cad935c1db,I hear midwest girls are horny as fuuuuck
ef9aaa60fbaabf054ac5794b565f0abb,something about field after field of corn
ef9aaa60fbaabf054ac5794b565f0abb,u no it LOL
ddd83f159f3e5bb134e175cad935c1db,lol I don&apos;t know whether to take you seriously or not...
ef9aaa60fbaabf054ac5794b565f0abb,you&apos;re wise
ddd83f159f3e5bb134e175cad935c1db,I know
ddd83f159f3e5bb134e175cad935c1db,comes with age
ddd83f159f3e5bb134e175cad935c1db,but I seriously did hear that
ef9aaa60fbaabf054ac5794b565f0abb,so even if you gotta sing you don&apos;t seem to worried about staying up late...
ddd83f159f3e5bb134e175cad935c1db,yeah well I have trouble getting to sleep before say...130 or 2
ddd83f159f3e5bb134e175cad935c1db,hence why I&apos;m on here
ef9aaa60fbaabf054ac5794b565f0abb,eh makes sense
ef9aaa60fbaabf054ac5794b565f0abb,i had heard about this a while back but one of my more socially disruptive friends brought my attention back to omegle this week
ef9aaa60fbaabf054ac5794b565f0abb,"so of course when i got home tonight and didn&apos;t want to go to bed, i figured i&apos;d spread my drunk bliss with the world"
ddd83f159f3e5bb134e175cad935c1db,lol what all did you have
ef9aaa60fbaabf054ac5794b565f0abb,eh it wasn&apos;t too crazy i guess
ef9aaa60fbaabf054ac5794b565f0abb,"a few jello shots, a couple shots of vodka and two beers"
ef9aaa60fbaabf054ac5794b565f0abb,i moved from party to party
ddd83f159f3e5bb134e175cad935c1db,oh that&apos;s not so bad
ef9aaa60fbaabf054ac5794b565f0abb,naw i&apos;m a good girl
ddd83f159f3e5bb134e175cad935c1db,I don&apos;t believe you
ef9aaa60fbaabf054ac5794b565f0abb,baiting
ef9aaa60fbaabf054ac5794b565f0abb,but i guess you&apos;re right. last week i wanted to get on the roof of one of the academic buildings but campus security passed by
ef9aaa60fbaabf054ac5794b565f0abb,we ran for it
ddd83f159f3e5bb134e175cad935c1db,done that
ef9aaa60fbaabf054ac5794b565f0abb,successfully?
ddd83f159f3e5bb134e175cad935c1db,I went to a different school freshman year and it was our goal to get on every building on campus at least once
ddd83f159f3e5bb134e175cad935c1db,and yes
ef9aaa60fbaabf054ac5794b565f0abb,see i&apos;m not going to see my college experience as complete until i get on that damn roof
ef9aaa60fbaabf054ac5794b565f0abb,try again next week i guess
ddd83f159f3e5bb134e175cad935c1db,yeah it&apos;s triumph
ef9aaa60fbaabf054ac5794b565f0abb,"we managed instead to get inside one of the buildings where prof offices are, not very exciting but i had to make a point"
ddd83f159f3e5bb134e175cad935c1db,what point was that?
ef9aaa60fbaabf054ac5794b565f0abb,that i was going to go somewhere where i wasn&apos;t supposed to be
ef9aaa60fbaabf054ac5794b565f0abb,but really... it&apos;s very low risk here
ef9aaa60fbaabf054ac5794b565f0abb,if security had caught us they would have told us to go home and just watched to make sure we walked away
ddd83f159f3e5bb134e175cad935c1db,haha gotta get more outrageous than that!
ef9aaa60fbaabf054ac5794b565f0abb,TRUE
1f58faf0d058f303f30239a369808167,http://w3ctech.com/2011/html5 another version of the logo with angel wings
a924fb58d2c25874322f4e5126f608b9,Summon the lawyers!
1f58faf0d058f303f30239a369808167,a924fb58d2c25874322f4e5126f608b9: why?
a924fb58d2c25874322f4e5126f608b9,Angel wings might be trademarked
aad758927f12b95b0cd1961f8dbee690,lol
a9b326df4e6da61c5b6f5e1058be83a2,what is the airplane doing to that cloud?
923566ab723c9890cc637d7949124b7d,:')
1bb9527e97fb7851904206c28671bca6,f?
4ddf2017ee42346ea4f0c35377e6afff,F/19/USA- tell me your kinkiest fantasy :-)
4ddf2017ee42346ea4f0c35377e6afff,"yes i&apos;m a girl, duh"
cbd52da33fc54f7c9dadd13256e76e19,hey
7f536ee65290bf71140fe26cb42d4eb9,hi
7f536ee65290bf71140fe26cb42d4eb9,five
7f536ee65290bf71140fe26cb42d4eb9,7
aea07720c130c0a1cded38f43bf6fc83,asl
aea07720c130c0a1cded38f43bf6fc83,asl
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,/&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;
aea07720c130c0a1cded38f43bf6fc83,/&apos;
aea07720c130c0a1cded38f43bf6fc83,&apos;&apos;hfg
aea07720c130c0a1cded38f43bf6fc83,"ji

io"
aea07720c130c0a1cded38f43bf6fc83,io
aea07720c130c0a1cded38f43bf6fc83,poo
aea07720c130c0a1cded38f43bf6fc83,[-o
aea07720c130c0a1cded38f43bf6fc83,ppolo[
aea07720c130c0a1cded38f43bf6fc83,po
aea07720c130c0a1cded38f43bf6fc83,[p;
aea07720c130c0a1cded38f43bf6fc83,[ol]i
aea07720c130c0a1cded38f43bf6fc83,po
aea07720c130c0a1cded38f43bf6fc83,o
aea07720c130c0a1cded38f43bf6fc83,poo
4ed716c91583f51b609ca9cc9b41bd83,hey 15 f texas
aea07720c130c0a1cded38f43bf6fc83,hello
aea07720c130c0a1cded38f43bf6fc83,hhhhhhhhhhhhhhhh!!!!!!!!!!!!!!!!!!
aea07720c130c0a1cded38f43bf6fc83,and asl
aea07720c130c0a1cded38f43bf6fc83,"am , 17"
aea07720c130c0a1cded38f43bf6fc83,m 17
4ed716c91583f51b609ca9cc9b41bd83,....
aea07720c130c0a1cded38f43bf6fc83,ok dear
0a39f78bcb297ab0ebe8a29c28bfed89,planet: Retain Site Background and Switch Pages? &lt;http://stackoverflow.com/questions/2846003/retain-site-background-and-switch-pages&gt;
1c1b188d60c411a61b1b0bb01c95782a,JUSTIN BIEBER IS BEAST!!
1c1b188d60c411a61b1b0bb01c95782a,JUSTIN BIEBER IS BEAST!!
1c1b188d60c411a61b1b0bb01c95782a,JUSTIN BIEBER IS BEAST!!
dbcabdf410c67b90cdd7a7d72f3fd6b8,hi
dbcabdf410c67b90cdd7a7d72f3fd6b8,asl
2160b972197e263277a1409c4b427761,hello
2160b972197e263277a1409c4b427761,"18, female"
2160b972197e263277a1409c4b427761,u?
232fc8ecff09008fc85852c2041376bb,hi
11a76e9fe5f64bf012141c377d0610f3,hi
11a76e9fe5f64bf012141c377d0610f3,how are you?
11a76e9fe5f64bf012141c377d0610f3,asl?
0a39f78bcb297ab0ebe8a29c28bfed89,planet: jvaughan: Adobe buys Nitobi &lt;http://feedproxy.google.com/~r/ajaxian/~3/8XG_vsBtafk/adobe-buys-nitobi&gt;
8530aba8fad52f3143a065ed5680eb32,hi
8530aba8fad52f3143a065ed5680eb32,lol i said it because omegle told me to
d6430a13749025ebc6355686e870e7b9,"16, male, Sweden."
8530aba8fad52f3143a065ed5680eb32,_________________________________^ see
a3f19f90edf0a0893c7847d08016abe3,ehe
a3f19f90edf0a0893c7847d08016abe3,"oops ww, sorry"
a3f19f90edf0a0893c7847d08016abe3,(damn focus stealing windows)
afe8ba8af6d0677a79ce0284cb9cc63a,hello beautiful!
afe8ba8af6d0677a79ce0284cb9cc63a,:-*
3d3760cef49636d3746be30522b4897d,hi
afe8ba8af6d0677a79ce0284cb9cc63a,short week ))))
3d3760cef49636d3746be30522b4897d,yay us
afe8ba8af6d0677a79ce0284cb9cc63a,jst got home from work !!!!>:P
3d3760cef49636d3746be30522b4897d,it's 815
afe8ba8af6d0677a79ce0284cb9cc63a,"yes I know (( late day for me,, I dont normally get home like this (("
3d3760cef49636d3746be30522b4897d,hmph
3d3760cef49636d3746be30522b4897d,didja miss me?
afe8ba8af6d0677a79ce0284cb9cc63a,"ok,, sweetness ,, going to watch the basketball game w/ some friends of mine!!"
3d3760cef49636d3746be30522b4897d,okay
3d3760cef49636d3746be30522b4897d,:(
afe8ba8af6d0677a79ce0284cb9cc63a,"yes,, I missed you,, havent had much chance to chat ("
afe8ba8af6d0677a79ce0284cb9cc63a,"keep a day on the weekend open for me,, and I'll come see you!"
afe8ba8af6d0677a79ce0284cb9cc63a,after thanksgiving
afe8ba8af6d0677a79ce0284cb9cc63a,:-*
afe8ba8af6d0677a79ce0284cb9cc63a,we'll see if your as hot in pic as real life !
3d3760cef49636d3746be30522b4897d,really?
afe8ba8af6d0677a79ce0284cb9cc63a,;)
3d3760cef49636d3746be30522b4897d,that would be sooooo cool
afe8ba8af6d0677a79ce0284cb9cc63a,think you could get out?
3d3760cef49636d3746be30522b4897d,probably
afe8ba8af6d0677a79ce0284cb9cc63a,"we'll see,,,would be cool tho"
afe8ba8af6d0677a79ce0284cb9cc63a,:-*
3d3760cef49636d3746be30522b4897d,kay
3d3760cef49636d3746be30522b4897d,:)
3d3760cef49636d3746be30522b4897d,have fun with the game
afe8ba8af6d0677a79ce0284cb9cc63a,"ok, sweetness,, gotta go~!~ ttyl !~~"
afe8ba8af6d0677a79ce0284cb9cc63a,>:D<:-*>:D<.
afe8ba8af6d0677a79ce0284cb9cc63a,dont miss me to much either )
3d3760cef49636d3746be30522b4897d,kay
afe8ba8af6d0677a79ce0284cb9cc63a,hehe
afe8ba8af6d0677a79ce0284cb9cc63a,bye sweetness!
3b3ed3ae9eaac24f34d861d4218b3c8c,hi
a45d7f3343aee4dd5c3f2aea97384c69,hi
a45d7f3343aee4dd5c3f2aea97384c69,hi
a45d7f3343aee4dd5c3f2aea97384c69,qasl
a45d7f3343aee4dd5c3f2aea97384c69,"as,l"
3b3ed3ae9eaac24f34d861d4218b3c8c,"27 f Ukraine ,you?"
a45d7f3343aee4dd5c3f2aea97384c69,30
a45d7f3343aee4dd5c3f2aea97384c69,m
a45d7f3343aee4dd5c3f2aea97384c69,uae
a45d7f3343aee4dd5c3f2aea97384c69,welcome
3b3ed3ae9eaac24f34d861d4218b3c8c,))))
a45d7f3343aee4dd5c3f2aea97384c69,guy  or anything
a45d7f3343aee4dd5c3f2aea97384c69,ur marred
a45d7f3343aee4dd5c3f2aea97384c69,?
3b3ed3ae9eaac24f34d861d4218b3c8c,yap
3b3ed3ae9eaac24f34d861d4218b3c8c,and you?
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m ask you?
3b3ed3ae9eaac24f34d861d4218b3c8c,I replied
3b3ed3ae9eaac24f34d861d4218b3c8c,You: yap
a45d7f3343aee4dd5c3f2aea97384c69,no
3b3ed3ae9eaac24f34d861d4218b3c8c,divorced?
a45d7f3343aee4dd5c3f2aea97384c69,what u want?
a45d7f3343aee4dd5c3f2aea97384c69,no
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m snigle
3b3ed3ae9eaac24f34d861d4218b3c8c,and what usually want in chat?
a45d7f3343aee4dd5c3f2aea97384c69,anything
3b3ed3ae9eaac24f34d861d4218b3c8c,I want communication
3b3ed3ae9eaac24f34d861d4218b3c8c,u?
a45d7f3343aee4dd5c3f2aea97384c69,yaeh
a45d7f3343aee4dd5c3f2aea97384c69,ur acount in facebook
3b3ed3ae9eaac24f34d861d4218b3c8c,why are you alone?
3b3ed3ae9eaac24f34d861d4218b3c8c,skype only
a45d7f3343aee4dd5c3f2aea97384c69,moody
3b3ed3ae9eaac24f34d861d4218b3c8c,only this is the reason
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m not alone but not marred
3b3ed3ae9eaac24f34d861d4218b3c8c,?
3b3ed3ae9eaac24f34d861d4218b3c8c,you have a girlfr
a45d7f3343aee4dd5c3f2aea97384c69,there is no mony
3b3ed3ae9eaac24f34d861d4218b3c8c,???
a45d7f3343aee4dd5c3f2aea97384c69,wwwwwwwwwww
a45d7f3343aee4dd5c3f2aea97384c69,?
3b3ed3ae9eaac24f34d861d4218b3c8c,there is no mony - ????
a45d7f3343aee4dd5c3f2aea97384c69,yeah
3b3ed3ae9eaac24f34d861d4218b3c8c,what does it mean
3b3ed3ae9eaac24f34d861d4218b3c8c,????
3b3ed3ae9eaac24f34d861d4218b3c8c,? ???? ???
a45d7f3343aee4dd5c3f2aea97384c69,no mony
a45d7f3343aee4dd5c3f2aea97384c69,the simple word
a45d7f3343aee4dd5c3f2aea97384c69,u marred
a45d7f3343aee4dd5c3f2aea97384c69,?
a45d7f3343aee4dd5c3f2aea97384c69,hai
3b3ed3ae9eaac24f34d861d4218b3c8c,in ?nglish there is no such word
3b3ed3ae9eaac24f34d861d4218b3c8c,"Yes , Im married!!!!"
a45d7f3343aee4dd5c3f2aea97384c69,Do not have money
a45d7f3343aee4dd5c3f2aea97384c69,?????
a45d7f3343aee4dd5c3f2aea97384c69,right
3b3ed3ae9eaac24f34d861d4218b3c8c,yes
a45d7f3343aee4dd5c3f2aea97384c69,you have babe
3b3ed3ae9eaac24f34d861d4218b3c8c,and what&apos;s next????
a45d7f3343aee4dd5c3f2aea97384c69,You have children
3b3ed3ae9eaac24f34d861d4218b3c8c,1 boy
a45d7f3343aee4dd5c3f2aea97384c69,nice
a45d7f3343aee4dd5c3f2aea97384c69,Are you beautiful
a45d7f3343aee4dd5c3f2aea97384c69,?
3b3ed3ae9eaac24f34d861d4218b3c8c,yes
a45d7f3343aee4dd5c3f2aea97384c69,nice
3b3ed3ae9eaac24f34d861d4218b3c8c,you&apos;re an arab
3b3ed3ae9eaac24f34d861d4218b3c8c,?
a45d7f3343aee4dd5c3f2aea97384c69,you clever weman
a45d7f3343aee4dd5c3f2aea97384c69,yeah
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m araby
3b3ed3ae9eaac24f34d861d4218b3c8c,my goodness
a45d7f3343aee4dd5c3f2aea97384c69,what?
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m nice
3b3ed3ae9eaac24f34d861d4218b3c8c,Whom do you work?
a45d7f3343aee4dd5c3f2aea97384c69,willness
a45d7f3343aee4dd5c3f2aea97384c69,what?
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m not understanding ?
3b3ed3ae9eaac24f34d861d4218b3c8c,where do you work
a45d7f3343aee4dd5c3f2aea97384c69,what you say?
a45d7f3343aee4dd5c3f2aea97384c69,uae
3b3ed3ae9eaac24f34d861d4218b3c8c,"I&apos;m not asking where you live, I ask where you work"
a45d7f3343aee4dd5c3f2aea97384c69,"yeah , i know"
a45d7f3343aee4dd5c3f2aea97384c69,i&apos;m work in uae
a45d7f3343aee4dd5c3f2aea97384c69,in the same country
3b3ed3ae9eaac24f34d861d4218b3c8c,you have a very harsh attitude towards women in your country
a45d7f3343aee4dd5c3f2aea97384c69,no
a45d7f3343aee4dd5c3f2aea97384c69,but I do not like women much asexual only
3b3ed3ae9eaac24f34d861d4218b3c8c,Does women have equal rights with men in your country?
a45d7f3343aee4dd5c3f2aea97384c69,?????
a45d7f3343aee4dd5c3f2aea97384c69,perhaps
3b3ed3ae9eaac24f34d861d4218b3c8c,it is not so
3b3ed3ae9eaac24f34d861d4218b3c8c,I do not like Arabs
a45d7f3343aee4dd5c3f2aea97384c69,yes
a45d7f3343aee4dd5c3f2aea97384c69,i say to women each rights of them
3b3ed3ae9eaac24f34d861d4218b3c8c,"okay, I&apos;m going to bed, goodnight"
e14f321913a09475fd8c219a60eb35d5,I&apos;m looking for a horny little slut who craves cock in her mouth
65f0acca6dfced9438f9909d12fb1650,Hi !
65f0acca6dfced9438f9909d12fb1650,I think that&apos;s kinnda me .
e14f321913a09475fd8c219a60eb35d5,ha kinda??
e14f321913a09475fd8c219a60eb35d5,whatcha mean?
65f0acca6dfced9438f9909d12fb1650,"... No, that&apos;s exactly me !"
e14f321913a09475fd8c219a60eb35d5,haha its ok if its kinda...
65f0acca6dfced9438f9909d12fb1650,I&apos;m horny And female and.. everything ..
e14f321913a09475fd8c219a60eb35d5,i dont judge either way haha
65f0acca6dfced9438f9909d12fb1650,Who are you ?
e14f321913a09475fd8c219a60eb35d5,ha im horny and male and 19
65f0acca6dfced9438f9909d12fb1650,"I&apos;m horny.. Haha, female and 18"
65f0acca6dfced9438f9909d12fb1650,Where are you from then ?
65f0acca6dfced9438f9909d12fb1650,You sound sexy
e14f321913a09475fd8c219a60eb35d5,pa
e14f321913a09475fd8c219a60eb35d5,u?
65f0acca6dfced9438f9909d12fb1650,Pa ?
65f0acca6dfced9438f9909d12fb1650,Where is that ?
e14f321913a09475fd8c219a60eb35d5,pennsylvania
65f0acca6dfced9438f9909d12fb1650,I&apos;m from Germany
65f0acca6dfced9438f9909d12fb1650,Ahh.. Okay
65f0acca6dfced9438f9909d12fb1650,You want to have a sex chat ?
e14f321913a09475fd8c219a60eb35d5,cool :) yeah babe u like to suck cock right?
65f0acca6dfced9438f9909d12fb1650,I love to do that..
65f0acca6dfced9438f9909d12fb1650,Kneel in front of you and grab your legs and play with your balls while I suck it harder and harder
e14f321913a09475fd8c219a60eb35d5,why dont we get you on your knees and sucking ? ;)
e14f321913a09475fd8c219a60eb35d5,ooooo i like ;)
e14f321913a09475fd8c219a60eb35d5,i love a forceful cocksucker ;)
65f0acca6dfced9438f9909d12fb1650,What&apos;s your hiar colour cutie ?
65f0acca6dfced9438f9909d12fb1650,I also love to bounce on your lap and jiggle my boobs in your face
e14f321913a09475fd8c219a60eb35d5,brown and my eyes are hazel
e14f321913a09475fd8c219a60eb35d5,my dick is 7 inches
e14f321913a09475fd8c219a60eb35d5,thats like 20 cm i think
65f0acca6dfced9438f9909d12fb1650,Wow.. That&apos;s huge..
65f0acca6dfced9438f9909d12fb1650,I love it dangerous...
e14f321913a09475fd8c219a60eb35d5,can u handle it ? l)
e14f321913a09475fd8c219a60eb35d5,;)
65f0acca6dfced9438f9909d12fb1650,I think so..
65f0acca6dfced9438f9909d12fb1650,But I always moan..
e14f321913a09475fd8c219a60eb35d5,then suck me like a good little slut ;)
e14f321913a09475fd8c219a60eb35d5,mmmmmmmmmm i love a moaner ;))
65f0acca6dfced9438f9909d12fb1650,Haha.. I do ! I play around with my tung and suck the dirt away !
e14f321913a09475fd8c219a60eb35d5,why is there dirt?! lol
65f0acca6dfced9438f9909d12fb1650,... Dirt from the day ?
e14f321913a09475fd8c219a60eb35d5,just keep telling me how ur sucking me baby ;)
