,Unnamed: 0,author,text
5807,5807,042dd99eb0ff8653814e445ca0093427,"Yeah, that's necessary for Web compat"
5808,5808,042dd99eb0ff8653814e445ca0093427,"if you don't always return the first in the document, Amazon breaks"
5809,5809,edb259c0e0038f38bb200bc20c8cbf7e,I'm told Gecko sometimes does something differently when mutations are evolved
5810,5810,042dd99eb0ff8653814e445ca0093427,that's not true anymore
5811,5811,edb259c0e0038f38bb200bc20c8cbf7e,s/evolved/involved/
5812,5812,edb259c0e0038f38bb200bc20c8cbf7e,cool
5813,5813,042dd99eb0ff8653814e445ca0093427,I seem to recall having this discussion a few months ago
5814,5814,65325d50b2e25aca54bc871b89758c9c,I recall this as well
5815,5815,edb259c0e0038f38bb200bc20c8cbf7e,"me too, though I'm not sure the above URL is that discussion"
5816,5816,edb259c0e0038f38bb200bc20c8cbf7e,"anyways, 73eaf221abca1b8244e34b0b9e76ac46 didn't spec it as such, which is why we're having it again :)"
5817,5817,b8810fee2f4a71f849f3f7409546d1d9,hmm. the test results at http://www.paciellogroup.com/blog/misc/longdesc.html no longer match I8b2
5818,5818,b8810fee2f4a71f849f3f7409546d1d9,IE8b2
5819,5819,73eaf221abca1b8244e34b0b9e76ac46,"ok, fixed getElementById"
5820,5820,edb259c0e0038f38bb200bc20c8cbf7e,"73eaf221abca1b8244e34b0b9e76ac46, qualifiedName should not match NCName as then it can't contain a &quot;:&quot;"
5821,5821,b8810fee2f4a71f849f3f7409546d1d9,Hixie: is there any scenario where black box testing could distinguish between the tree builder managing text node coalescing in using an internal buffer and late-inserting text nodes and early-inserting text nodes and appending to them while in the tree?
5822,5822,b8810fee2f4a71f849f3f7409546d1d9,s/in using/using/
5823,5823,73eaf221abca1b8244e34b0b9e76ac46,edb259c0e0038f38bb200bc20c8cbf7e: good point
5824,5824,73eaf221abca1b8244e34b0b9e76ac46,fixed
5825,5825,73eaf221abca1b8244e34b0b9e76ac46,b8810fee2f4a71f849f3f7409546d1d9: i guess you could have a setInterval that inspects the text node
5826,5826,edb259c0e0038f38bb200bc20c8cbf7e,"73eaf221abca1b8244e34b0b9e76ac46, might be better to use QName instead of Name ?"
5827,5827,73eaf221abca1b8244e34b0b9e76ac46,edb259c0e0038f38bb200bc20c8cbf7e: QName is NCName | PrefixedName
5828,5828,b8810fee2f4a71f849f3f7409546d1d9,73eaf221abca1b8244e34b0b9e76ac46: ah. I hadn't thought of that
5829,5829,b8810fee2f4a71f849f3f7409546d1d9,"73eaf221abca1b8244e34b0b9e76ac46: however, the spec doesn't specify when the parser has to yield to let timeouts and intervals run"
5830,5830,edb259c0e0038f38bb200bc20c8cbf7e,"73eaf221abca1b8244e34b0b9e76ac46, yeah, so checking for that instead of Name and PrefixedName is a) less confusing and b) shorter"
5831,5831,b8810fee2f4a71f849f3f7409546d1d9,"so one could just pretend that when the parser yields, it hasn't seen the text at all yet"
5832,5832,73eaf221abca1b8244e34b0b9e76ac46,edb259c0e0038f38bb200bc20c8cbf7e: but it should throw different exceptions (or well it does now)
5833,5833,73eaf221abca1b8244e34b0b9e76ac46,edb259c0e0038f38bb200bc20c8cbf7e: i'm considering dropping error checking altogether
5834,5834,b8810fee2f4a71f849f3f7409546d1d9,"as far as I can tell, the parser only needs to yield when it sees a &lt;/script&gt; end tag"
5835,5835,b8810fee2f4a71f849f3f7409546d1d9,"and otherwise, yielding is up to the implementation"
5836,5836,b8810fee2f4a71f849f3f7409546d1d9,which makes me wonder if Web compat requires some level of discretionary yielding
5837,5837,73eaf221abca1b8244e34b0b9e76ac46,there are libraries that poll the dom every X ms for an element
5838,5838,edb259c0e0038f38bb200bc20c8cbf7e,"73eaf221abca1b8244e34b0b9e76ac46, I see, woefully over engineered"
5839,5839,73eaf221abca1b8244e34b0b9e76ac46,edb259c0e0038f38bb200bc20c8cbf7e: indeed
5840,5840,73eaf221abca1b8244e34b0b9e76ac46,edb259c0e0038f38bb200bc20c8cbf7e: it's because namespaces are optional in dom3 core
5841,5841,73eaf221abca1b8244e34b0b9e76ac46,right now i just want to spec how things work
5842,5842,edb259c0e0038f38bb200bc20c8cbf7e,"ok, well, keep notes :)"
5843,5843,73eaf221abca1b8244e34b0b9e76ac46,i am :)
5844,5844,b8810fee2f4a71f849f3f7409546d1d9,"73eaf221abca1b8244e34b0b9e76ac46: is the compat requirement that parser must yield every Y ms or is the compate requirement that whenever the parser yields for the CSS formatter, intervals must fire, too?"
5845,5845,73eaf221abca1b8244e34b0b9e76ac46,b8810fee2f4a71f849f3f7409546d1d9: don't know
5846,5846,73eaf221abca1b8244e34b0b9e76ac46,b8810fee2f4a71f849f3f7409546d1d9: for the library point of view it just wants to get the element as soon as it's available
5847,5847,b8810fee2f4a71f849f3f7409546d1d9,ok. I guess I should check if Hixie has already specced this
5848,5848,b8810fee2f4a71f849f3f7409546d1d9,"73eaf221abca1b8244e34b0b9e76ac46: yeah, but is it only to keep up with layout?"
5849,5849,b8810fee2f4a71f849f3f7409546d1d9,is there any way to opt in to getting mutation events for parser-initiated insertions?
5850,5850,73eaf221abca1b8244e34b0b9e76ac46,b8810fee2f4a71f849f3f7409546d1d9: no i think it's mainly to have e.g. buttons do something before the page has finished loading
5851,5851,b8810fee2f4a71f849f3f7409546d1d9,73eaf221abca1b8244e34b0b9e76ac46: isn't that keeping up with layout?
5852,5852,73eaf221abca1b8244e34b0b9e76ac46,b8810fee2f4a71f849f3f7409546d1d9: i guess
5853,5853,b8810fee2f4a71f849f3f7409546d1d9,"in Gecko, the yielding from the parser depends on the user event queue"
5854,5854,0da07476c4bd14079ce4032a6f280e17,b8810fee2f4a71f849f3f7409546d1d9: You're aware that you have a doppelganger here in Oslo
5855,5855,0da07476c4bd14079ce4032a6f280e17,I got a bit freaked out when he got of at the bus stop next to Opera
5856,5856,b8810fee2f4a71f849f3f7409546d1d9,0da07476c4bd14079ce4032a6f280e17: I wasn't aware
5857,5857,0da07476c4bd14079ce4032a6f280e17,He was so similar I tried to say hi to him
5858,5858,0da07476c4bd14079ce4032a6f280e17,at which point he looked at me as if I was a loonie
5859,5859,edb259c0e0038f38bb200bc20c8cbf7e,"heh, https://bugzilla.mozilla.org/show_bug.cgi?id=243519 is fixed"
5860,5860,edb259c0e0038f38bb200bc20c8cbf7e,I think this means I can simplify my CSS when Firefox 3.1 is reasonably deployed
5861,5861,042dd99eb0ff8653814e445ca0093427,"don't speak too soon, it already bounced out of the tree once :-)"
5862,5862,ce19946446488c243373db78d1425f07,hey german?
5863,5863,9935f98ef54b9cde0b480ebbad1d443d,im 17. male. and horny. interested?
5864,5864,9935f98ef54b9cde0b480ebbad1d443d,yes
5865,5865,ce19946446488c243373db78d1425f07,depends?
5866,5866,af2ef4d1dd5c4dc942675423dddf5972,hi!
5867,5867,65eb8c5d6126c0f0c31fc5a2e697c3b4,WHAT IS AIR?
5868,5868,af2ef4d1dd5c4dc942675423dddf5972,get off tumblr!
5869,5869,65eb8c5d6126c0f0c31fc5a2e697c3b4,TROLOLOLOLOLOL
5870,5870,d26ed6ed06a77b8a27e8f437f0c65230,hola
5871,5871,8f0300686fdfecef9565f7b96705656d,hi
5872,5872,8f0300686fdfecef9565f7b96705656d,asl?
5873,5873,d26ed6ed06a77b8a27e8f437f0c65230,does it really matter?
5874,5874,6ec5283162b327edbb510ae5d934304a,hiii
5875,5875,ca502002667d90a20e5fc6959f63be3e,hi
5876,5876,ca502002667d90a20e5fc6959f63be3e,"asl,plz"
5877,5877,6ec5283162b327edbb510ae5d934304a,17 male lebanon
5878,5878,be4bd565be2f6b554834ea9b55d8771d,"Hey,."
5879,5879,6362c8696354d65cf8c103fbabe49561,hi my name is hulk
5880,5880,6362c8696354d65cf8c103fbabe49561,i love green things
5881,5881,6362c8696354d65cf8c103fbabe49561,and i am gay
5882,5882,2f57faf31c43e81d46f800f4a1f022db,hi
5883,5883,56d28efb18bb9e718305a51cf75e26c2,Hi
5884,5884,2f57faf31c43e81d46f800f4a1f022db,asl?
5885,5885,48a4fba2c4916bbc8aae694a3877dca3,-morning :)
5886,5886,d03eb4fa7688212f19ff1db34dc37513,hey
5887,5887,efef63138599827742263452d3ef4519,im 18/m/US and im looking for a horny girl with pics
5888,5888,d03eb4fa7688212f19ff1db34dc37513,"morgussa (12 minutes ago) Show Hide
 0
Marked as spam
Reply
nuetral?
Comment(s) marked as spam Show
Comment(s) marked as spam Hide
ThisEvilMan (18 minutes ago) Show Hide
 0
Marked as spam
Reply Marked as spam
check out my tribute video to the? rev please everyone thanks
x
A7X6661REBEL (4 hours ago) Show Hide
 0
Marked as spam
Reply Marked as spam
1.take? a deep? breath
2.think of someone u? like
3.press F10 5?? times
4.send? this? to? 5 youtube videos
5.look at? your backround
PksDay (4 hours ago) Show Hide
 0
Marked as spam
Reply
Melhor musica? , melhor banda
Avenged Amo Vcs Demais
diana96uk (5 hours ago) Show Hide
 0
Marked as spam
Reply
this is my fav song? ever :) luv it &lt;3
MFRoosy16 (14 hours ago) Show Hide
 0
Marked as spam
Reply
tell me about it...... i have listened? to this same song 3 weeks in a row more than 30 times a day probably
lukeboladao (17 hours ago) Show Hide
 0
Marked as spam
Reply
I love this? fuking song i aint have enogh words to discribe what i feel for this song
RIP Rev
mackie500 (17 hours ago) Show Hide
 0
Marked as spam
Reply
no wthat jimmy passed i cant watch this video without crying i cant beleive this WE? MISS YOU JIMMY PLEASE COME BACK PLEASE
planbperformance6 (17 hours ago) Show Hide
 0
Marked as spam
Reply
i have a question, is a7x christian or athiest? bc it seems like they are athiest, but they? have a lot of connection to the bible, like their name is from when cain killed abel, and the song beast and the harlot is based on ch 17 and 18 of the Book of Revelations. so i was just wondering which they are.
codyoty (19 hours ago) Show Hide
 0
Marked as spam
Reply
R.I.P. Jimmy Owen? Sullivan aka The Rev
Showing 10 of 2,166 comments  
Show More Comments
 View All 2,166 comments
Would you like to comment?
Join YouTube for a free account, or sign in if you are already a member.
Like to comment and let people know what you think?
Try Autoshare What is Autoshare?
Autoshare makes certain YouTube activities public on the services you choose. Select only the services you are comfortable with - like Facebook, Twitter, or Google Reader - to let your friends know what you like on YouTube. You can turn Autoshare off at any time.

    * Help
    * About
    * Safety
    * Privacy
    * Terms
    * Copyright
    * Partners
    * Developers
    * Advertising

    * Language: English
    * Location: UK
    * Safety mode: Off

Loading..."
5889,5889,55a0303ec5c5544fe8b0d48c7cce01a5,hi
5890,5890,29a9570e770fe5317ffecc4c5f1a9aef,i need to jizz badly can u help me :D ?
5891,5891,55a0303ec5c5544fe8b0d48c7cce01a5,m
5892,5892,55a0303ec5c5544fe8b0d48c7cce01a5,u
5893,5893,3f21e54c5c5ffd50fe3680acc025bb1d,"data:text/html;charset=utf-8,&lt;!DOCTYPE html PUBLIC &quot;-%2F%2FW3C%2F%2FDTD HTML 4.01%2F%2FEN&quot;&gt;%0D%0A&lt;style type%3D&quot;text%2Fcss&quot;&gt;%0D%0Ap { border%3A solid%3B width%3A 1em%3B }%0D%0Aspan { white-space%3A pre%3B"
5894,5894,3f21e54c5c5ffd50fe3680acc025bb1d,background%3A silver%3B }%0D%0A&lt;%2Fstyle&gt;%0D%0A&lt;p&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;
5895,5895,3f21e54c5c5ffd50fe3680acc025bb1d,&lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;
5896,5896,3f21e54c5c5ffd50fe3680acc025bb1d,"data:text/html;charset=utf-8,&lt;!DOCTYPE html PUBLIC &quot;-%2F%2FW3C%2F%2FDTD HTML 4.01%2F%2FEN&quot;&gt;%0D%0A&lt;style type%3D&quot;text%2Fcss&quot;&gt;%0D%0Ap { border%3A solid%3B width%3A 1em%3B }%0D%0Aspan { white-space%3A pre%3B"
5897,5897,3f21e54c5c5ffd50fe3680acc025bb1d,background%3A silver%3B }%0D%0A&lt;%2Fstyle&gt;%0D%0A&lt;p&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;
5898,5898,3f21e54c5c5ffd50fe3680acc025bb1d,&lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;
5899,5899,53303ac79660a60ff15ef2ae2835996f,"oxygene: yes, during the optimizations the build fails."
5900,5900,53303ac79660a60ff15ef2ae2835996f,there's a couple of files in ffmpeg's lavc (which are codecs) that it does that one.
5901,5901,53303ac79660a60ff15ef2ae2835996f,s/one/on/
5902,5902,53303ac79660a60ff15ef2ae2835996f,"IBM's xlc IPA does the same, too."
5903,5903,53303ac79660a60ff15ef2ae2835996f,there is no recent Solaris PowerPC port.
5904,5904,72bac19ca0a2ff15f99326a8f7e02c10,it'd be more likely to get use than the studio compilers on linux.
5905,5905,72bac19ca0a2ff15f99326a8f7e02c10,but that's not really saying so much.
5906,5906,53303ac79660a60ff15ef2ae2835996f,"the last one is Solaris 2.5.1, so I doubt it."
5907,5907,72bac19ca0a2ff15f99326a8f7e02c10,"delewis: he means the opensolaris port, no doubt."
5908,5908,53303ac79660a60ff15ef2ae2835996f,richlowe: :-)
5909,5909,b8ac460f16efd92d9e259415a4930199,indeed
5910,5910,53303ac79660a60ff15ef2ae2835996f,"I'm specific about that sort of thing, as Solaris is Sun's distribution of OpenSolaris. Considering that it's an OpenSolaris port, Sun has no interest in porting the Sun Studio compilers to it."
5911,5911,b8ac460f16efd92d9e259415a4930199,i would laugh a good while if the manage to compile a booteable linux kernel with sun studio though
5912,5912,53303ac79660a60ff15ef2ae2835996f,it's neccessary to make such a distinction when you're talking about products of Sun's.
5913,5913,53303ac79660a60ff15ef2ae2835996f,"of course, I did hear something about Sun Studio being open sourced awhile back."
5914,5914,53303ac79660a60ff15ef2ae2835996f,"(likewise, I also heard something about JES being opened, but that hasn't happened, yet, either)"
5915,5915,b8ac460f16efd92d9e259415a4930199,"well, sun promised to opensource everything so..."
5916,5916,f4e955839438eceb25b2c1de4257cd77,"umm, wondering about ldap on Solaris... I know it has a name, sun one or something"
5917,5917,72bac19ca0a2ff15f99326a8f7e02c10,"Studio cc and dbx are based on pcc and... well, dbx, aren't they? (long long in the past)"
5918,5918,53303ac79660a60ff15ef2ae2835996f,skipp_OSX: Sun ONE Directory Server
5919,5919,72bac19ca0a2ff15f99326a8f7e02c10,"Take pcc from one of the berkeley distributions, and take the code forward."
5920,5920,f4e955839438eceb25b2c1de4257cd77,that's the ticket
5921,5921,72bac19ca0a2ff15f99326a8f7e02c10,it'll be fun! :)
5922,5922,53303ac79660a60ff15ef2ae2835996f,richlowe: :-)
5923,5923,f4e955839438eceb25b2c1de4257cd77,is that something that comes with OpenSolaris?
5924,5924,53303ac79660a60ff15ef2ae2835996f,is that the original C reference compiler?
5925,5925,53303ac79660a60ff15ef2ae2835996f,skipp_OSX: no
5926,5926,f4e955839438eceb25b2c1de4257cd77,"yeah, I didn't think so"
5927,5927,53303ac79660a60ff15ef2ae2835996f,it's a part of Sun's JES suite. (suite being redundant)
5928,5928,f4e955839438eceb25b2c1de4257cd77,is it cheaper than eDirectory on Suse?
5929,5929,72bac19ca0a2ff15f99326a8f7e02c10,"delewis: <a href=""http://en.wikipedia.org/wiki/Portable_C_Compiler"">http://en.wikipedia.org/wiki/Portable_C_Compiler</a>"
5930,5930,53303ac79660a60ff15ef2ae2835996f,skipp_OSX: it is free for commercial and non-commercial usage.
5931,5931,f4e955839438eceb25b2c1de4257cd77,"oh, well, that is cheaper =P"
5932,5932,53303ac79660a60ff15ef2ae2835996f,"just not open, as such, and you're not entitled to &quot;official&quot; support from Sun, unless you buy a support contract."
5933,5933,f4e955839438eceb25b2c1de4257cd77,right
5934,5934,53303ac79660a60ff15ef2ae2835996f,"ah, so it is the &quot;reference&quot; compiler I was thinking about."
5935,5935,f4e955839438eceb25b2c1de4257cd77,I am just trying to find something to replace nis and I don't like openldap
5936,5936,53303ac79660a60ff15ef2ae2835996f,skipp_OSX: Sun ONE Directory Server rocks :-)
5937,5937,f4e955839438eceb25b2c1de4257cd77,"well, I'll check it out"
5938,5938,f4e955839438eceb25b2c1de4257cd77,my main concern is that it passes the KISS test
5939,5939,53303ac79660a60ff15ef2ae2835996f,I've deployed it for serveral clients and haven't really had a problem with it.
5940,5940,53303ac79660a60ff15ef2ae2835996f,"skipp_OSX: unless you're familiar with LDAP, it'll probably fail the KISS test."
5941,5941,53303ac79660a60ff15ef2ae2835996f,"LDAP is simple if you sit down and read some documentation on it, but all of the terminology, and thus, how it works will be foreign to you if you don't."
5942,5942,f4e955839438eceb25b2c1de4257cd77,delewis: I am not familiar with ldap other than I setup openldap briefly
5943,5943,f4e955839438eceb25b2c1de4257cd77,"delewis: well, there doesn't seem to be anything else"
5944,5944,53303ac79660a60ff15ef2ae2835996f,skipp_OSX: let me point you towards some documentation on it then
5945,5945,f4e955839438eceb25b2c1de4257cd77,k
5946,5946,53303ac79660a60ff15ef2ae2835996f,it'll be most advantageous for you to read it before using Sun ONE Directory Server
5947,5947,53303ac79660a60ff15ef2ae2835996f,"<a href=""http://en.wikipedia.org/wiki/Ldap"">http://en.wikipedia.org/wiki/Ldap</a>"
5948,5948,53303ac79660a60ff15ef2ae2835996f,and there's a decent IBM redbook around about it
5949,5949,53303ac79660a60ff15ef2ae2835996f,"<a href=""http://www.redbooks.ibm.com/abstracts/sg247165.html?Open"">http://www.redbooks.ibm.com/abstracts/sg247165.html?Open</a>"
5950,5950,53303ac79660a60ff15ef2ae2835996f,"yes, I know the title has &quot;AIX&quot; in it, but it still gives a very &quot;applied&quot; perspective of LDAP, such as how the various LDAP tools work (ldapaddent, etc.)"
5951,5951,f4e955839438eceb25b2c1de4257cd77,"ok, well, I won't be using any AIX, but the network is unfortunately... cross-platform"
5952,5952,53303ac79660a60ff15ef2ae2835996f,"just skip over the parts that are AIX-specific, and you'll still find that redbook worthwhile."
5953,5953,f4e955839438eceb25b2c1de4257cd77,"ok, I am looking through it"
5954,5954,f4e955839438eceb25b2c1de4257cd77,I assume the lessons learned in the redbook will apply to openldap as well as Sun One... correct?
5955,5955,30304b9bc0a292e1440982ddf6a0c186,"<a href=""http://openbios.org/~oxygene/iconv.c"">http://openbios.org/~oxygene/iconv.c</a> hangs in an endless loop inside iconv on sol10u2/x86 for me, but not on linux. someone please test that on SX, on /sparc, on other OSes. (usage: echo foo | ./iconv |less - warning, emits ucs4 text, your terminal might not like that). the issue is BUFSIZ=4 - =8 works fine"
5956,5956,e0e5d9164a774200ef38d8eb90d64b96,"<a href=""http://gamma.zshare.net/get/6593cea61f43a8f2176b992996b40264/441917/columbinemassacrewannabe.wmv"">http://gamma.zshare.net/get/6593cea61f43a8f2176b992996b40264/441917/columbinemassacrewannabe.wmv</a>"
5957,5957,6c728b2ae6e0bdb14ac212ed5f74c1d8,!seen kupfer
5958,5958,bd13adf3868d610d51491556c02a2a1d,"kupfer (kupfer!n=<email/>) was last seen in #opensolaris on Sat 22 Jul 2006 23:45 GMT, saying 'see y'all later...'."
5959,5959,6c728b2ae6e0bdb14ac212ed5f74c1d8,grumpf
5960,5960,bc2fbb38d8766b9e1aa476f2ac16b945,oxygene: happens on sparc/x86 nevada too
5961,5961,30304b9bc0a292e1440982ddf6a0c186,movement: thanks
5962,5962,272c868dbdbed152063a7bcfe7b75482,"nrubsig, it's a public holiday in the US today"
5963,5963,bc2fbb38d8766b9e1aa476f2ac16b945,but it's looping in the main loop not inside iconv function
5964,5964,6c728b2ae6e0bdb14ac212ed5f74c1d8,Gman: let me guess: &quot;Bush family celebration day&quot; ?
5965,5965,6c728b2ae6e0bdb14ac212ed5f74c1d8,"(ok, bad joke)"
5966,5966,6c728b2ae6e0bdb14ac212ed5f74c1d8,(the good ones are still on strike)
5967,5967,f4e955839438eceb25b2c1de4257cd77,nrubsig: that is every day here in good ol' USA
5968,5968,6c728b2ae6e0bdb14ac212ed5f74c1d8,"(ok, bad joke)"
5969,5969,f4e955839438eceb25b2c1de4257cd77,"yeah, please take political discussion elsewhere, I try very hard to stay uninformed"
5970,5970,571055a4bff9fb6ea675d38374df3460,The people of Shang-ri-la have been our staunch allies for generations.
5971,5971,30304b9bc0a292e1440982ddf6a0c186,movement: I nearly suspected that much - I guess it's because iconv considers the buffer to be too small. but somehow glibc manages to do that..
5972,5972,bc2fbb38d8766b9e1aa476f2ac16b945,"yes, it must be E2BIG"
5973,5973,6c728b2ae6e0bdb14ac212ed5f74c1d8,oxygene: do you try to use GNU libiconv ?
5974,5974,30304b9bc0a292e1440982ddf6a0c186,don't have that installed
5975,5975,30304b9bc0a292e1440982ddf6a0c186,"movement: well, ucs4 is 4 bytes wide. passing a single latin1 char in it shouldn't be a problem with a 4byte buffer"
5976,5976,6c728b2ae6e0bdb14ac212ed5f74c1d8,"oxygene: did you count the termination byte, too ?"
5977,5977,6c728b2ae6e0bdb14ac212ed5f74c1d8,"oxygene: and in some cases you have a byte order identifier in unicode, too."
5978,5978,30304b9bc0a292e1440982ddf6a0c186,"yes, and that seems to be the difference: glibc doesn't send the byte order identifier"
5979,5979,b8ac460f16efd92d9e259415a4930199,"nrubsig: <a href=""http://search.barnesandnoble.com/booksearch/isbninquiry.asp?z=y&amp;isbn=1565119177"">http://search.barnesandnoble.com/booksearch/isbninquiry.asp?z=y&amp;isbn=1565119177</a>"
5980,5980,6c728b2ae6e0bdb14ac212ed5f74c1d8,"oxygene: please ask in i18n-discuss@, IMO ienup should be able to help."
5981,5981,bc2fbb38d8766b9e1aa476f2ac16b945,oxygene: but you're not passing in 1 as ileft
5982,5982,6c728b2ae6e0bdb14ac212ed5f74c1d8,nachox: OUCH
5983,5983,30304b9bc0a292e1440982ddf6a0c186,"movement: fread should do that, or not?"
5984,5984,6c728b2ae6e0bdb14ac212ed5f74c1d8,nachox: I'd a bad sign when people suggest such things to someone. I didn't knew that my jokes are |*THAT*| bad... ;-((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((
5985,5985,bc2fbb38d8766b9e1aa476f2ac16b945,oxygene: you have ileft += though
5986,5986,30304b9bc0a292e1440982ddf6a0c186,ileft is 1 right before iconv invocation
5987,5987,bc2fbb38d8766b9e1aa476f2ac16b945,"oxygene: uh, why?"
5988,5988,30304b9bc0a292e1440982ddf6a0c186,because of ileft +=
5989,5989,bc2fbb38d8766b9e1aa476f2ac16b945,why do you think ileft is 1?
5990,5990,30304b9bc0a292e1440982ddf6a0c186,fprintf debugging
5991,5991,b8ac460f16efd92d9e259415a4930199,nrubsig: the jokes need some more work but i have faith in you
5992,5992,bc2fbb38d8766b9e1aa476f2ac16b945,oxygene: sorry but that's not the case nor should it be
5993,5993,6c728b2ae6e0bdb14ac212ed5f74c1d8,nachox: better ? :-)
5994,5994,6c728b2ae6e0bdb14ac212ed5f74c1d8,damn
5995,5995,6c728b2ae6e0bdb14ac212ed5f74c1d8,damn zombies
5996,5996,30304b9bc0a292e1440982ddf6a0c186,movement: fread returns the number of read characters. that's passed in num. the result of this assigment operation (which is the value of the assignment) is added to ileft. which is compared &quot;&gt; 0&quot;. I see nothing wrong
5997,5997,7ef291c89ad915978b203d427919cfbb,hmm i bet that is  nacho (not your) heart.
5998,5998,b8ac460f16efd92d9e259415a4930199,freedom!!!
5999,5999,b8ac460f16efd92d9e259415a4930199,err.. sorry :P
6000,6000,30304b9bc0a292e1440982ddf6a0c186,movement: also most of the code is taken from the example in iconv(3C) (also slightly buggy btw: there's a &quot;left =&quot; which should be &quot;oleft =&quot;)
6001,6001,bc2fbb38d8766b9e1aa476f2ac16b945,oxygene: you're asking for BUFSIZE - ileft items of size 1
6002,6002,bc2fbb38d8766b9e1aa476f2ac16b945,oxygene: so you'll get more than one
6003,6003,30304b9bc0a292e1440982ddf6a0c186,"(and yes, echo foo results in ileft=4 - printf a| is ileft=1 and still hangs in the loop)"
6004,6004,bc2fbb38d8766b9e1aa476f2ac16b945,(and then adding it to ileft will increase ileft each time)
6005,6005,30304b9bc0a292e1440982ddf6a0c186,"sorry, forget to say that"
6006,6006,bc2fbb38d8766b9e1aa476f2ac16b945,it does indeed but the code is wrong as is already.
6007,6007,bc2fbb38d8766b9e1aa476f2ac16b945,and if iconv's example is broken please file a bug
6008,6008,bc2fbb38d8766b9e1aa476f2ac16b945,there's no &quot;left =&quot; on my version
6009,6009,30304b9bc0a292e1440982ddf6a0c186,"uh, am I crazy? *looks*"
6010,6010,30304b9bc0a292e1440982ddf6a0c186,"hrm.. can't find it anymore, no idea :-/"
6011,6011,f4e955839438eceb25b2c1de4257cd77,how do I disable automounter?
6012,6012,65155a370c653f5fb9cb70ceff32710c,svcadm disable [-t] autofs
6013,6013,bc2fbb38d8766b9e1aa476f2ac16b945,"oxygene: I suspect that the iconv module always insists on the maximum possible output length or something, but I'm not really familiar with it"
6014,6014,65155a370c653f5fb9cb70ceff32710c,the -t is for if you only want it disabled for this instance and you want it to come up on next boot
6015,6015,6c728b2ae6e0bdb14ac212ed5f74c1d8,heh... the gmail spam filter added one of j??rg schilly's postings to the SPAM folder
6016,6016,b8ac460f16efd92d9e259415a4930199,"<a href=""http://geekz.co.uk/lovesraymond/archive/mundane-name"">http://geekz.co.uk/lovesraymond/archive/mundane-name</a>"
6017,6017,30304b9bc0a292e1440982ddf6a0c186,movement: thanks for your help. at least I know what the issue with that terminal is now and can work around :-)
6018,6018,f4e955839438eceb25b2c1de4257cd77,"Tpenta, thanks"
6019,6019,65155a370c653f5fb9cb70ceff32710c,:)
6020,6020,d2d701f83a3410c444a03f8f870acc4f,does the new x2100 and x2200 have real LOM?
6021,6021,f4e955839438eceb25b2c1de4257cd77,where do I permenantly set the hostname?
6022,6022,d2d701f83a3410c444a03f8f870acc4f,"nevermind, looks like only the x2200 does"
6023,6023,72bac19ca0a2ff15f99326a8f7e02c10,skipp_OSX: /etc/nodename
6024,6024,6c728b2ae6e0bdb14ac212ed5f74c1d8,aaaahhglllrrr
6025,6025,6c728b2ae6e0bdb14ac212ed5f74c1d8,WHy on earth are people sending feedback for the binary tarballs to me instead of the ksh93-integration list ?
6026,6026,6c728b2ae6e0bdb14ac212ed5f74c1d8,;-(
6027,6027,7ef291c89ad915978b203d427919cfbb,because they love you
6028,6028,b8ac460f16efd92d9e259415a4930199,because youre the BDFL of ksh93
6029,6029,b8ac460f16efd92d9e259415a4930199,BDFL == benevolent dictator for life
6030,6030,6c728b2ae6e0bdb14ac212ed5f74c1d8,benevolent=?
6031,6031,71ba3e0c8c9c5be5096b0cf8ba21a738,google.com/search?q=define:benevolent
6032,6032,f4e955839438eceb25b2c1de4257cd77,"richlowe, it doesn't exist, I assume i should create it"
6033,6033,cbf6aad9f7fb8ff41cfdfd8d18f3370b,hi
6034,6034,cbf6aad9f7fb8ff41cfdfd8d18f3370b,asl?
6035,6035,c282e9be6fd78c66f5e083dfd02cb96a,"Hey, 18 m uk"
6036,6036,c282e9be6fd78c66f5e083dfd02cb96a,you?
6037,6037,250dc73371194d5e92b69892fcf0d6e3,hey
6038,6038,250dc73371194d5e92b69892fcf0d6e3,asl
6039,6039,4637dc98397a55ac4335612777dd8c72,hey baby wanna see my nudes? goto facebook.com/wettaylorxo?sk=wall
6040,6040,6fa7baf3e359688d19e6c90eaced31c5,hi
6041,6041,bc3d9b6996a390f0cbb99abef002621b,alexis?
6042,6042,6fa7baf3e359688d19e6c90eaced31c5,m
